,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
233,Riverdale,40.890834493891305,-73.9125854610857,Cocina Chente,40.886143,-73.907156,Mexican Restaurant
234,Riverdale,40.890834493891305,-73.9125854610857,An Beal Bocht Cafe,40.88730309009836,-73.90502527528892,Bar
235,Riverdale,40.890834493891305,-73.9125854610857,The Hill Bistro,40.886459,-73.90712,Restaurant
236,Riverdale,40.890834493891305,-73.9125854610857,Pizza Chef,40.88563972079103,-73.91024487885741,Pizza Place
237,Riverdale,40.890834493891305,-73.9125854610857,Moss Café: Farm-To-Table Restaurant and Coffee Shop,40.88526883230445,-73.91010325139408,Café
238,Riverdale,40.890834493891305,-73.9125854610857,Greek Express,40.88749950271757,-73.90726184172892,Greek Restaurant
239,Riverdale,40.890834493891305,-73.9125854610857,Dunkin Donuts,40.88571742663154,-73.91023993686406,Donut Shop
240,Riverdale,40.890834493891305,-73.9125854610857,European Wax Center,40.88643352606939,-73.90976040650955,Health & Beauty Service
241,Riverdale,40.890834493891305,-73.9125854610857,Chase Bank,40.888089,-73.907921,Bank
242,Riverdale,40.890834493891305,-73.9125854610857,Bella Notte Pizzeria,40.88659539353357,-73.90955624657254,Italian Restaurant
243,Riverdale,40.890834493891305,-73.9125854610857,Blackstone Bar & Grill,40.887253200116284,-73.9072508524159,Bar
244,Riverdale,40.890834493891305,-73.9125854610857,Rolen Bagels,40.88662386774234,-73.90716818359404,Bagel Shop
245,Riverdale,40.890834493891305,-73.9125854610857,Starbucks,40.88580402,-73.91015796,Coffee Shop
246,Riverdale,40.890834493891305,-73.9125854610857,Seton Park,40.88791393116787,-73.91611321473175,Park
247,Riverdale,40.890834493891305,-73.9125854610857,Goodfella's Pizza,40.88712132107213,-73.90430120748528,Pizza Place
248,Riverdale,40.890834493891305,-73.9125854610857,Riverdale Vintner,40.885700777316806,-73.90991985104387,Wine Shop
249,Riverdale,40.890834493891305,-73.9125854610857,Nam Thai,40.88621093794359,-73.90999084202346,Thai Restaurant
250,Riverdale,40.890834493891305,-73.9125854610857,New Riverdale Deli,40.887269605085706,-73.90512674452026,Sandwich Place
251,Riverdale,40.890834493891305,-73.9125854610857,Papa John's Pizza,40.88688268179659,-73.9084571226761,Pizza Place
252,Riverdale,40.890834493891305,-73.9125854610857,Tiny's Diner,40.8866525233077,-73.90722113692334,Diner
253,Riverdale,40.890834493891305,-73.9125854610857,Metate,40.88606100812527,-73.91002951657676,Mexican Restaurant
254,Riverdale,40.890834493891305,-73.9125854610857,Rite Aid,40.8857997,-73.9091935,Pharmacy
255,Riverdale,40.890834493891305,-73.9125854610857,Bagel Corner,40.8858950171665,-73.91095899709215,Bagel Shop
256,Riverdale,40.890834493891305,-73.9125854610857,Capital One Bank,40.8861316,-73.9100101,Bank
257,Riverdale,40.890834493891305,-73.9125854610857,Blue Bay Restaurant,40.886357747561455,-73.90989609158233,Diner
258,Riverdale,40.890834493891305,-73.9125854610857,Hunan Balcony,40.88603921117957,-73.91003040604107,Chinese Restaurant
259,Riverdale,40.890834493891305,-73.9125854610857,Starbucks,40.890105,-73.900758,Coffee Shop
260,Riverdale,40.890834493891305,-73.9125854610857,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service
261,Riverdale,40.890834493891305,-73.9125854610857,Spuyten Duyvil Playground,40.8872269807248,-73.91605773455,Playground
262,Riverdale,40.890834493891305,-73.9125854610857,Riverdale Park,40.896472396482785,-73.91399171283997,Playground
263,Riverdale,40.890834493891305,-73.9125854610857,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza
264,Riverdale,40.890834493891305,-73.9125854610857,Glyndor Gallery,40.89771455092325,-73.91160910253997,Art Gallery
265,Riverdale,40.890834493891305,-73.9125854610857,Trencentum,40.88305692262038,-73.9162969192451,Food
266,Kingsbridge,40.88168737120521,-73.90281798724604,Garden Gourmet Market,40.88135023917183,-73.90338943716417,Gourmet Shop
267,Kingsbridge,40.88168737120521,-73.90281798724604,Leche y Miel,40.88370946311038,-73.90160581178267,Latin American Restaurant
268,Kingsbridge,40.88168737120521,-73.90281798724604,Kingsbridge Social Club,40.88454548045115,-73.90196378126393,Pizza Place
269,Kingsbridge,40.88168737120521,-73.90281798724604,El Malecon,40.87933806746814,-73.90445707056641,Caribbean Restaurant
270,Kingsbridge,40.88168737120521,-73.90281798724604,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place
271,Kingsbridge,40.88168737120521,-73.90281798724604,Bronx Alehouse,40.88468935285692,-73.89970709720696,Beer Bar
272,Kingsbridge,40.88168737120521,-73.90281798724604,Loeser's Delicatessen,40.879241887611094,-73.9054706858219,Sandwich Place
273,Kingsbridge,40.88168737120521,-73.90281798724604,The Bronx Public,40.87837659295958,-73.90348117090952,Pub
274,Kingsbridge,40.88168737120521,-73.90281798724604,Tilila,40.88387242577101,-73.89820853750416,Bar
275,Kingsbridge,40.88168737120521,-73.90281798724604,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant
276,Kingsbridge,40.88168737120521,-73.90281798724604,Smashburger,40.8842208517097,-73.90033254824955,Burger Joint
277,Kingsbridge,40.88168737120521,-73.90281798724604,Mon Amour Coffee & Wine,40.88500863418534,-73.90033222698838,Coffee Shop
278,Kingsbridge,40.88168737120521,-73.90281798724604,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner
279,Kingsbridge,40.88168737120521,-73.90281798724604,BJ's  Wholesale Club,40.88410355664641,-73.90026731218994,Warehouse Store
280,Kingsbridge,40.88168737120521,-73.90281798724604,Picante Picante Mexican Restaurant,40.878252,-73.902936,Mexican Restaurant
281,Kingsbridge,40.88168737120521,-73.90281798724604,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio
282,Kingsbridge,40.88168737120521,-73.90281798724604,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop
283,Kingsbridge,40.88168737120521,-73.90281798724604,An Beal Bocht Cafe,40.88730309009836,-73.90502527528892,Bar
284,Kingsbridge,40.88168737120521,-73.90281798724604,Chipotle Mexican Grill,40.88445493712577,-73.9007461344216,Mexican Restaurant
285,Kingsbridge,40.88168737120521,-73.90281798724604,Cocina Chente,40.886143,-73.907156,Mexican Restaurant
286,Kingsbridge,40.88168737120521,-73.90281798724604,Tin Marin,40.88707311362176,-73.90714828242368,Tapas Restaurant
287,Kingsbridge,40.88168737120521,-73.90281798724604,Buffalo Wild Wings,40.8844445,-73.8999146,Wings Joint
288,Kingsbridge,40.88168737120521,-73.90281798724604,Yo-Burger,40.88733734314313,-73.9071843648891,Burger Joint
289,Kingsbridge,40.88168737120521,-73.90281798724604,Liebman's Kosher Deli,40.88558431627006,-73.90967819364165,Deli / Bodega
290,Kingsbridge,40.88168737120521,-73.90281798724604,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,Pizza Place
291,Kingsbridge,40.88168737120521,-73.90281798724604,Aoyu Japanese Restaurant,40.88625663623957,-73.90971942607067,Japanese Restaurant
292,Kingsbridge,40.88168737120521,-73.90281798724604,Sugarboy Bakery Cafe,40.87783170338122,-73.90266884096424,Bakery
293,Kingsbridge,40.88168737120521,-73.90281798724604,Riverdale Diner,40.88518285486937,-73.89948352054364,Diner
294,Kingsbridge,40.88168737120521,-73.90281798724604,The Hill Bistro,40.886459,-73.90712,Restaurant
295,Kingsbridge,40.88168737120521,-73.90281798724604,Carvel Ice Cream,40.883657145742866,-73.90165452034793,Ice Cream Shop
296,Kingsbridge,40.88168737120521,-73.90281798724604,The Putnam Trail,40.88518925064586,-73.89944963459462,Trail
297,Kingsbridge,40.88168737120521,-73.90281798724604,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
298,Kingsbridge,40.88168737120521,-73.90281798724604,ALDI,40.8778363,-73.9046557,Supermarket
299,Kingsbridge,40.88168737120521,-73.90281798724604,Palace of Japan,40.88584088190632,-73.91006439099525,Japanese Restaurant
300,Kingsbridge,40.88168737120521,-73.90281798724604,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store
301,Kingsbridge,40.88168737120521,-73.90281798724604,Q'Kachapa,40.880005888670006,-73.9041570896363,Spanish Restaurant
302,Kingsbridge,40.88168737120521,-73.90281798724604,Menchie's,40.8866,-73.90991,Dessert Shop
303,Kingsbridge,40.88168737120521,-73.90281798724604,Dunkin Donuts,40.87914592226027,-73.90526025380221,Donut Shop
304,Kingsbridge,40.88168737120521,-73.90281798724604,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store
305,Kingsbridge,40.88168737120521,-73.90281798724604,Van Cortlandt Park Running Track,40.88834126500967,-73.89764785766602,Track
306,Kingsbridge,40.88168737120521,-73.90281798724604,Moss Café: Farm-To-Table Restaurant and Coffee Shop,40.88526883230445,-73.91010325139408,Café
307,Kingsbridge,40.88168737120521,-73.90281798724604,Salvatore's of Soho,40.887632762259415,-73.90717756259086,Pizza Place
308,Kingsbridge,40.88168737120521,-73.90281798724604,El Economico Restaurant,40.87933018698782,-73.90459710835415,Spanish Restaurant
309,Kingsbridge,40.88168737120521,-73.90281798724604,The Local,40.87855275865213,-73.90346176628925,Bar
310,Kingsbridge,40.88168737120521,-73.90281798724604,Dunkin' Donuts,40.87699277991182,-73.90650658230923,Donut Shop
311,Kingsbridge,40.88168737120521,-73.90281798724604,Blink Fitness Riverdale,40.87714687429521,-73.90583697267095,Gym
312,Kingsbridge,40.88168737120521,-73.90281798724604,Pizza Chef,40.88563972079103,-73.91024487885741,Pizza Place
313,Kingsbridge,40.88168737120521,-73.90281798724604,MyUnique,40.88196572342435,-73.90358396335206,Thrift / Vintage Store
314,Kingsbridge,40.88168737120521,-73.90281798724604,Greek Express,40.88749950271757,-73.90726184172892,Greek Restaurant
315,Kingsbridge,40.88168737120521,-73.90281798724604,S & S Cheesecake,40.88479273266669,-73.89986081581755,Bakery
316,Kingsbridge,40.88168737120521,-73.90281798724604,Ewen Park,40.88173532177105,-73.90997283520662,Park
317,Kingsbridge,40.88168737120521,-73.90281798724604,Mr. McGoo's,40.87941944187052,-73.90424277141844,Bar
318,Kingsbridge,40.88168737120521,-73.90281798724604,Goodfella's Pizza,40.88712132107213,-73.90430120748528,Pizza Place
319,Kingsbridge,40.88168737120521,-73.90281798724604,IHOP,40.880422088659074,-73.90401864379297,Breakfast Spot
320,Kingsbridge,40.88168737120521,-73.90281798724604,Rolen Bagels,40.88662386774234,-73.90716818359404,Bagel Shop
321,Kingsbridge,40.88168737120521,-73.90281798724604,Dunkin Donuts,40.88571742663154,-73.91023993686406,Donut Shop
322,Kingsbridge,40.88168737120521,-73.90281798724604,SUBWAY,40.87849271667849,-73.90538547211088,Sandwich Place
323,Kingsbridge,40.88168737120521,-73.90281798724604,Five Below,40.87763977050781,-73.90499114990234,Discount Store
324,Kingsbridge,40.88168737120521,-73.90281798724604,Vitamin Shoppe,40.87716,-73.905632,Supplement Shop
325,Kingsbridge,40.88168737120521,-73.90281798724604,Leila's Hand Dipped Chocolate,40.87927541949303,-73.90565363130844,Candy Store
326,Kingsbridge,40.88168737120521,-73.90281798724604,Blackstone Bar & Grill,40.887253200116284,-73.9072508524159,Bar
327,Kingsbridge,40.88168737120521,-73.90281798724604,European Wax Center,40.88643352606939,-73.90976040650955,Health & Beauty Service
328,Kingsbridge,40.88168737120521,-73.90281798724604,Stop & Shop,40.8821286,-73.9016868,Supermarket
329,Kingsbridge,40.88168737120521,-73.90281798724604,Enterprise Rent-A-Car,40.879866093214,-73.90384738148896,Rental Car Location
330,Kingsbridge,40.88168737120521,-73.90281798724604,Gold Mine Cafe,40.87891576866267,-73.90469763627074,Café
331,Kingsbridge,40.88168737120521,-73.90281798724604,Boston Market,40.87743,-73.9054121,Comfort Food Restaurant
332,Kingsbridge,40.88168737120521,-73.90281798724604,Silhouette Restaurant & Lounge,40.88070643866,-73.90268654351613,Latin American Restaurant
333,Kingsbridge,40.88168737120521,-73.90281798724604,Starbucks,40.88580402,-73.91015796,Coffee Shop
334,Kingsbridge,40.88168737120521,-73.90281798724604,Bella Notte Pizzeria,40.88659539353357,-73.90955624657254,Italian Restaurant
335,Kingsbridge,40.88168737120521,-73.90281798724604,Broadway Joe's Pizza,40.8898981274626,-73.8985080809925,Pizza Place
336,Kingsbridge,40.88168737120521,-73.90281798724604,Little Caesars Pizza,40.88000167064909,-73.90413957385358,Pizza Place
337,Kingsbridge,40.88168737120521,-73.90281798724604,Chase Bank,40.888089,-73.907921,Bank
338,Kingsbridge,40.88168737120521,-73.90281798724604,Barcelona Bites Gastro Club,40.889419717020665,-73.89923731358874,Lounge
339,Kingsbridge,40.88168737120521,-73.90281798724604,New Riverdale Deli,40.887269605085706,-73.90512674452026,Sandwich Place
340,Kingsbridge,40.88168737120521,-73.90281798724604,Payless ShoeSource,40.87880794428871,-73.90437497461495,Shoe Store
341,Kingsbridge,40.88168737120521,-73.90281798724604,Foodtown of Riverdale,40.878524,-73.905296,Supermarket
342,Kingsbridge,40.88168737120521,-73.90281798724604,Riverdale Vintner,40.885700777316806,-73.90991985104387,Wine Shop
343,Kingsbridge,40.88168737120521,-73.90281798724604,Parrilla Latina,40.87747294351472,-73.90607346968568,Steakhouse
344,Kingsbridge,40.88168737120521,-73.90281798724604,TD Bank,40.8794958,-73.9092856,Bank
345,Kingsbridge,40.88168737120521,-73.90281798724604,Tiny's Diner,40.8866525233077,-73.90722113692334,Diner
346,Kingsbridge,40.88168737120521,-73.90281798724604,Petco,40.88412259663246,-73.89933923911794,Pet Store
347,Kingsbridge,40.88168737120521,-73.90281798724604,Rite Aid,40.8857997,-73.9091935,Pharmacy
348,Kingsbridge,40.88168737120521,-73.90281798724604,Baskin-Robbins,40.8769755336728,-73.90675193198494,Ice Cream Shop
349,Kingsbridge,40.88168737120521,-73.90281798724604,Subway,40.877720351115315,-73.90537973066263,Sandwich Place
350,Kingsbridge,40.88168737120521,-73.90281798724604,Papa John's Pizza,40.88688268179659,-73.9084571226761,Pizza Place
351,Kingsbridge,40.88168737120521,-73.90281798724604,Nam Thai,40.88621093794359,-73.90999084202346,Thai Restaurant
352,Kingsbridge,40.88168737120521,-73.90281798724604,Metate,40.88606100812527,-73.91002951657676,Mexican Restaurant
353,Kingsbridge,40.88168737120521,-73.90281798724604,GameStop,40.874266802124836,-73.90934218062803,Video Game Store
354,Kingsbridge,40.88168737120521,-73.90281798724604,Dunkin Donuts,40.88419677234612,-73.90027251902718,Donut Shop
355,Kingsbridge,40.88168737120521,-73.90281798724604,Burrito Shop,40.88970321678889,-73.89850865735627,Mexican Restaurant
356,Kingsbridge,40.88168737120521,-73.90281798724604,Bagel Corner,40.8858950171665,-73.91095899709215,Bagel Shop
357,Kingsbridge,40.88168737120521,-73.90281798724604,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy
358,Kingsbridge,40.88168737120521,-73.90281798724604,Capital One Bank,40.8861316,-73.9100101,Bank
359,Kingsbridge,40.88168737120521,-73.90281798724604,Blue Bay Restaurant,40.886357747561455,-73.90989609158233,Diner
360,Kingsbridge,40.88168737120521,-73.90281798724604,Hunan Balcony,40.88603921117957,-73.91003040604107,Chinese Restaurant
361,Kingsbridge,40.88168737120521,-73.90281798724604,Starbucks,40.890105,-73.900758,Coffee Shop
362,Kingsbridge,40.88168737120521,-73.90281798724604,Planet Wings,40.88984492265679,-73.89849481350521,Wings Joint
363,Kingsbridge,40.88168737120521,-73.90281798724604,Food Dynasty,40.88285163097557,-73.89298899963842,Grocery Store
364,Kingsbridge,40.88168737120521,-73.90281798724604,The Punchbowl,40.885019560687695,-73.90066150520914,Bar
365,Kingsbridge,40.88168737120521,-73.90281798724604,SUBWAY,40.89003454156872,-73.89838652121755,Sandwich Place
366,Marble Hill,40.87655077879964,-73.91065965862981,Arturo's,40.87441177110231,-73.91027100981574,Pizza Place
367,Marble Hill,40.87655077879964,-73.91065965862981,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio
368,Marble Hill,40.87655077879964,-73.91065965862981,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner
369,Marble Hill,40.87655077879964,-73.91065965862981,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place
370,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop
371,Marble Hill,40.87655077879964,-73.91065965862981,Loeser's Delicatessen,40.879241887611094,-73.9054706858219,Sandwich Place
372,Marble Hill,40.87655077879964,-73.91065965862981,El Malecon,40.87933806746814,-73.90445707056641,Caribbean Restaurant
373,Marble Hill,40.87655077879964,-73.91065965862981,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant
374,Marble Hill,40.87655077879964,-73.91065965862981,The Bronx Public,40.87837659295958,-73.90348117090952,Pub
375,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin' Donuts,40.87699277991182,-73.90650658230923,Donut Shop
376,Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
377,Marble Hill,40.87655077879964,-73.91065965862981,Indian Road Café,40.87292174447656,-73.91845881138549,Café
378,Marble Hill,40.87655077879964,-73.91065965862981,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store
379,Marble Hill,40.87655077879964,-73.91065965862981,Garden Gourmet Market,40.88135023917183,-73.90338943716417,Gourmet Shop
380,Marble Hill,40.87655077879964,-73.91065965862981,Blink Fitness Riverdale,40.87714687429521,-73.90583697267095,Gym
